Zip Code,DOF Benchmarking Submission Status,Site EUI(kBtu/ft2),Weather Normalized Site EUI(kBtu/ft2),Source EUI(kBtu/ft2),Weather Normalized Source EUI(kBtu/ft2),ENERGY STAR Score,Total GHG Emissions(MtCO2e),Direct GHG Emissions(MtCO2e),Indirect GHG Emissions(MtCO2e),Primary Property Type - Self Selected
10011,In Compliance ,77,77,192.1,192.1,80,1283.4,358.5,924.9,Office
10467,In Compliance ,77.1,73.9,100.4,97,86,303.2,257.5,45.7,Multifamily Housing
10040,In Compliance ,131.9,132,172.8,172.9,29,533.5,452.1,81.4,Multifamily Housing
10021,In Compliance ,88.1,80.4,127.4,119.6,58,599.6,466,133.6,Multifamily Housing
10016,In Compliance ,75.2,72.5,176.3,169,12,1917.2,542.6,1374.6,Multifamily Housing
10001,In Compliance ,109.8,105.7,187.8,183.8,20,1209.7,702.3,507.4,Multifamily Housing
11374,In Compliance ,92,88.9,148.4,145.3,30,384,243.7,140.3,Multifamily Housing
11226,In Compliance ,91.9,88.8,122.8,119.7,62,294.3,236,58.4,Multifamily Housing
11373,In Compliance ,25.9,25.7,56.1,55.6,100,253.8,90.7,163.1,Multifamily Housing
11209,In Compliance ,108.7,105.5,145.5,141.8,40,343.3,276.9,66.4,Multifamily Housing
11435,In Compliance ,93.4,91.9,123.2,121.4,44,445.3,362.1,83.2,Multifamily Housing
11432,In Compliance ,112.6,112.5,146.3,146.1,40,464.2,395.6,68.6,Multifamily Housing
11219,In Compliance ,63.5,58.4,85.7,80.6,84,305.2,248.7,56.4,Multifamily Housing
11219,In Compliance ,78.6,77,105.4,103.7,67,281.3,226.3,55,Multifamily Housing
11219,In Compliance ,36.1,36,64.8,64.6,98,246.9,132.4,114.5,Multifamily Housing
11219,In Compliance ,48.3,48.2,70.9,70.8,95,397.9,285.8,112.1,Multifamily Housing
11373,In Compliance ,83.9,81,90.6,87.5,66,497.1,483.5,13.6,Multifamily Housing
11372,In Compliance ,127,122.5,161.7,157.3,36,793.5,668.5,125,Multifamily Housing
10011,In Compliance ,46970.7,46967.2,147406.3,147402.7,1,198609.9,105.7,198504.2,Office
10458,In Compliance ,28.9,27.5,90.6,86.3,92,160.4,0,160.4,Multifamily Housing
10458,In Compliance ,78.7,78.8,114.9,115.1,69,648.3,501.1,147.2,Multifamily Housing
11375,In Compliance ,31.2,29.8,97.9,93.6,84,235.3,0,235.3,Multifamily Housing
10023,In Compliance ,39.7,39.7,124.6,124.6,81,169.8,0,169.8,Multifamily Housing
10031,In Compliance ,33.1,33.1,103.8,103.8,83,169.8,0,169.8,Multifamily Housing
10030,In Compliance ,101.5,93.2,137.2,128.9,82,451.8,371.2,80.6,Multifamily Housing
10458,In Compliance ,79.2,73.5,103.6,98,82,465.9,395.1,70.9,Multifamily Housing
11235,In Compliance ,85.7,85.7,112.3,112.3,21,257.6,210.7,46.9,Multifamily Housing
11235,In Compliance ,62.3,61.1,84.6,83.5,100,236.5,186.2,50.3,Multifamily Housing
10001,In Compliance ,121.2,119.1,276.7,274.6,41,1231.5,177.6,1053.8,Other
11210,In Compliance ,66.9,66,92.4,91.5,86,386.9,298.7,88.2,Multifamily Housing
11210,In Compliance ,81.9,80.1,109.1,107.2,73,367,295.2,71.8,Multifamily Housing
11226,In Compliance ,75.4,75.2,104.8,104.3,69,567,457,110,Multifamily Housing
10467,In Compliance ,102.3,97.6,130.3,125.5,54,838.7,724.9,113.8,Multifamily Housing
11226,In Compliance ,68.5,66.2,95.5,93.1,82,299.5,229.1,70.4,Multifamily Housing
11372,In Compliance ,104.1,97.5,130.3,123.2,41,470.5,412.3,58.2,Multifamily Housing
10468,In Compliance ,81.1,78.1,121.7,118.8,50,449.2,314.4,134.8,Multifamily Housing
11213,In Compliance ,100.1,85.7,126.1,111.6,45,702.4,612.5,89.9,Multifamily Housing
10470,In Compliance ,83.3,83.3,105.3,105.3,81,278.6,236.6,42,Multifamily Housing
10468,In Compliance ,64.4,64.3,90.5,90,87,301.5,230.3,71.2,Multifamily Housing
11226,In Compliance ,44.3,42.2,73,70.6,99,258.8,175,83.8,Multifamily Housing
11218,In Compliance ,95.4,92.8,121.3,118.5,58,320.1,270.2,49.9,Multifamily Housing
10467,In Compliance ,100,96.2,126.5,122.6,56,490.2,426,64.2,Multifamily Housing
11372,In Compliance ,93.9,86.8,123,115.6,79,770,652.1,117.9,Multifamily Housing
11218,In Compliance ,105.1,100.1,136.9,131.4,50,823.1,699.5,123.6,Multifamily Housing
11225,In Compliance ,98.2,98.1,130.3,130.1,33,542.3,437.7,104.6,Multifamily Housing
11368,In Compliance ,43.9,41.6,62.9,60.6,100,943.9,736.3,207.7,Multifamily Housing
10010,In Compliance ,92.8,89.8,225.8,216.4,58,1183.3,360.9,822.4,Other
11226,In Compliance ,84.1,81.1,117.8,114.7,54,309.1,235.2,73.9,Multifamily Housing
11226,In Compliance ,106.1,99.4,138.3,131.3,22,543.6,447.2,96.4,Multifamily Housing
11224,In Compliance ,15.2,15.2,47.7,47.8,100,619.1,0,619.1,Multifamily Housing
11224,In Compliance ,10.7,10.7,12,12,100,361.1,342.9,18.3,Multifamily Housing
11216,In Compliance ,104.9,98.2,146.2,138.9,18,582.3,445.3,137,Multifamily Housing
11209,In Compliance ,77.9,75.3,99.6,96.6,78,265.6,222.9,42.7,Multifamily Housing
10473,In Compliance ,83.9,80.8,126.3,123.1,44,1106,770.1,335.9,Multifamily Housing
10452,In Compliance ,75,70.1,79.9,74.7,94,820,810.4,9.6,Multifamily Housing
10031,In Compliance ,69.1,67.2,113.5,111.5,40,297.4,183.9,113.5,Multifamily Housing
11372,In Compliance ,56.7,54.9,77.3,75.5,95,174.7,137,37.7,Multifamily Housing
11355,In Compliance ,87.3,84.3,119.4,116.1,50,401.2,313.8,87.4,Multifamily Housing
11354,In Compliance ,106.4,100,135.8,129.3,30,338.3,284.3,54,Multifamily Housing
11358,In Compliance ,105.6,99.9,139.6,133.6,26,359.9,292,68,Multifamily Housing
11355,In Compliance ,63.5,61.3,93.9,91.5,82,257.3,183.4,73.9,Multifamily Housing
11104,In Compliance ,77.3,74.1,108.1,104.8,65,346.3,263.9,82.5,Multifamily Housing
11104,In Compliance ,54,51.6,81.7,79.1,93,248.9,172.5,76.5,Multifamily Housing
11104,In Compliance ,68.2,65.7,100.4,97.8,75,339,243,96,Multifamily Housing
11104,In Compliance ,82.7,76.1,111.8,105,60,324.2,256.6,67.6,Multifamily Housing
11377,In Compliance ,72,69.9,104.3,102.3,70,328.2,239.9,88.3,Multifamily Housing
11104,In Compliance ,81.9,78.2,117.4,113.7,53,726.8,538.3,188.6,Multifamily Housing
11374,In Compliance ,65.7,63.6,93.5,91.4,83,324.2,241.9,82.3,Multifamily Housing
11372,In Compliance ,71.1,68.7,98.4,96,77,257.3,198.6,58.7,Multifamily Housing
11104,In Compliance ,99.7,94.7,127,121.8,40,322.7,271.9,50.8,Multifamily Housing
11204,In Compliance ,82.7,81.4,126.1,125,43,289.6,198.6,91,Multifamily Housing
10025,In Compliance ,124.1,119.1,172.1,167,47,643.4,519.8,123.6,Multifamily Housing
10013,In Compliance ,87.7,84.9,162.3,158.3,20,676.2,1.5,674.7,Multifamily Housing
11372,In Compliance ,153.6,149.6,192.6,188.6,21,391.3,341.9,49.4,Multifamily Housing
10031,In Compliance ,73.8,71.5,121.8,119.4,32,293.8,180.3,113.5,Multifamily Housing
11373,In Compliance ,89.3,81.1,110.7,102.4,61,443.4,390.4,53,Multifamily Housing
11210,In Compliance ,79.7,77.7,104.7,102.5,78,373.7,305,68.7,Multifamily Housing
10017,In Compliance ,97,97.2,172.4,173.2,16,2029.7,1106.1,923.6,Multifamily Housing
10010,In Compliance ,115.8,113,220.9,218.7,4,3081.2,1478.4,1602.8,Multifamily Housing
11691,In Compliance ,60,58.3,136.6,134.7,17,762.9,237.5,525.4,K-12 School
10452,In Compliance ,77.7,77.7,86.1,86.1,89,220.5,211.2,9.3,Multifamily Housing
10029,In Compliance ,80.6,77.3,145.2,140.6,27,381.1,203.1,178,Multifamily Housing
10026,In Compliance ,32.6,31.6,68.3,65.2,98,146.9,57.4,89.5,Multifamily Housing
11201,In Compliance ,18.4,17.6,57.7,55.3,100,160,0,160,Multifamily Housing
10452,In Compliance ,79.1,76.2,88.4,85.4,87,325.4,309.3,16.1,Multifamily Housing
10466,In Compliance ,88.1,80,102.4,93.8,72,330.4,303.4,27,Multifamily Housing
11219,In Compliance ,66.4,65.1,90,88.7,44,279.3,220.1,59.2,Multifamily Housing
10039,In Compliance ,67.1,64.2,103.1,100,83,790,536.4,253.6,Multifamily Housing
10003,In Compliance ,204.1,201,335.2,332.5,1,821.4,539.2,282.2,Multifamily Housing
10034,In Compliance ,94.5,91.6,122,119.2,65,616.9,526.9,90,Multifamily Housing
10034,In Compliance ,92.2,85.9,120.3,113.7,67,602.2,510.1,92.2,Multifamily Housing
10034,In Compliance ,91.3,85.2,118.4,112.3,69,596.9,508.4,88.5,Multifamily Housing
10034,In Compliance ,95.9,93,123.6,120.8,59,614.8,526,88.8,Multifamily Housing
10034,In Compliance ,92.1,86.6,118.6,112.6,69,601,514.4,86.7,Multifamily Housing
11220,In Compliance ,49.2,48.1,56.3,55,100,186.5,173.9,12.6,Multifamily Housing
11219,In Compliance ,73.2,71.8,103.2,101.1,42,316.1,238.8,77.3,Multifamily Housing
10018,In Compliance ,75.7,71.4,178.5,174,65,770,39.8,730.1,Office
11219,In Compliance ,69.3,66.5,97.2,94.4,48,288.1,218.6,69.5,Multifamily Housing
11423,In Compliance ,109.6,106.8,134.9,132.1,31,1441.1,1254.9,186.2,Multifamily Housing
11219,In Compliance ,94.7,93.1,127.4,125.7,11,285.9,227.4,58.4,Multifamily Housing
11230,In Compliance ,61.7,60.7,84.8,83.5,59,403.9,313.5,90.4,Multifamily Housing
11101,In Compliance ,89.3,86.9,161,159,6,392.4,208.8,183.6,Multifamily Housing
11370,In Compliance ,83.4,79.2,108.4,104,44,304.5,251.4,53.2,Multifamily Housing
10463,In Compliance ,114.9,111.1,154.6,150.9,28,2026.1,1678.2,347.8,Multifamily Housing
11206,In Compliance ,89.4,86.5,140.5,137.9,35,476.1,313.3,162.9,Multifamily Housing
11435,In Compliance ,56.6,56.5,108.9,108.5,74,546.5,295.8,250.7,Multifamily Housing
10467,In Compliance ,96.8,91.6,125.1,119.7,53,391.6,333.8,57.8,Multifamily Housing
10467,In Compliance ,89.3,83.8,116.6,110.8,57,407.1,344.4,62.7,Multifamily Housing
10462,In Compliance ,35.5,34.1,62.9,61.3,99,344.3,188.9,155.3,Multifamily Housing
11436,In Compliance ,236.9,234.3,450.5,446.4,3,865.9,417.5,448.4,Hotel
11205,In Compliance ,66.9,64.5,121.7,118.5,75,528.4,277.1,251.3,Multifamily Housing
10018,In Compliance ,52,50.8,119.8,118.8,91,645.9,193.2,452.7,Hotel
11434,In Compliance ,52.5,51.7,110.6,109.7,81,360.6,138.5,222.1,Multifamily Housing
10001,In Compliance ,47.9,48,101.6,102,38,260.5,98.6,161.8,Non-Refrigerated Warehouse
10019,In Compliance ,1981.7,1927.8,3696.9,3647.4,1,3353.1,1677.2,1675.9,Hotel
10012,In Compliance ,158.4,158.6,269.2,269.7,43,2778.8,1810.7,968,Office
10013,In Compliance ,10804120,10804120,12997870,12997870,1,60521600,0,60521600,Office
10009,In Compliance ,21.8,21.8,68.4,68.4,100,169.8,0,169.8,Multifamily Housing
10028,In Compliance ,64.1,58.4,101.6,95.9,64,797,564.2,232.8,Multifamily Housing
10021,In Compliance ,17.3,17.3,54.4,54.4,100,169.8,0,169.8,Multifamily Housing
10016,In Compliance ,85.3,83.6,218.3,215.6,2,395.1,0,395.1,Multifamily Housing
10018,In Compliance ,46.4,46.6,144.6,145.4,89,1913.5,12.9,1900.6,Office
11218,In Compliance ,88.8,83.6,120.4,114.9,47,494.7,394.7,100,Multifamily Housing
11691,In Compliance ,85.6,83.8,99.9,97.9,83,2105.3,1927.6,177.7,Multifamily Housing
11355,In Compliance ,156.9,151.8,168.7,163.3,8,427.1,419.2,7.9,Multifamily Housing
11372,In Compliance ,80,76.7,107.9,104.5,64,244.5,194,50.5,Multifamily Housing
11237,In Compliance ,27,25.9,52.2,50.9,100,138.2,64.4,73.8,Multifamily Housing
10452,In Compliance ,204.6,198.9,291.6,285.7,1,1105.7,823.9,281.8,Multifamily Housing
10459,In Compliance ,143.5,143.7,193,193.8,5,503.2,400.4,102.8,Multifamily Housing
10472,In Compliance ,107.1,103.3,156,152.1,23,485.3,352.6,132.7,Multifamily Housing
11229,In Compliance ,88.6,86.8,96.7,94.8,40,441.5,428,13.5,Multifamily Housing
11432,In Compliance ,87.6,85.6,99.6,97.5,84,645.9,604.5,41.4,Multifamily Housing
10027,In Compliance ,168.5,163.7,306.5,300.9,1,816.9,428.1,388.8,Multifamily Housing
11355,In Compliance ,51.1,51.1,99,98.9,85,486.9,250.8,236,Multifamily Housing
11235,In Compliance ,94.7,92.8,134,131.7,23,1594,1198.5,395.5,Multifamily Housing
11235,In Compliance ,102.6,100.4,148.5,146,33,2436.9,1783.4,653.6,Multifamily Housing
10035,In Compliance ,79.9,78.4,145.5,144.5,11,326.4,170.5,155.8,Multifamily Housing
10463,In Compliance ,77,73.5,113.6,109.8,65,316,226.6,89.4,Multifamily Housing
11432,In Compliance ,85.8,84.8,92.4,91.2,51,488.5,476.4,12.1,Multifamily Housing
11691,In Compliance ,168.3,166.5,279.7,277.9,27,773.9,511,263,Senior Care Community
11210,In Compliance ,181,176.9,213.8,209.6,1,905.3,824.5,80.8,Multifamily Housing
10017,In Compliance ,170.2,165.7,353.5,349,10,1774.2,33.8,1740.4,Other
11691,In Compliance ,128.7,125.7,155.5,152.2,12,1167.1,1034.7,132.5,Multifamily Housing
10027,In Compliance ,15,15,43.3,43.3,100,263.5,21.8,241.7,Multifamily Housing
10065,In Compliance ,83.9,78.1,126.7,121.1,56,1859.5,1386.9,472.6,Multifamily Housing
11221,In Compliance ,41,39.5,60.1,58.5,99,179.8,129.7,50.1,Multifamily Housing
11355,In Compliance ,118.1,118,143.4,143,31,942.3,843.6,98.8,Multifamily Housing
10027,In Compliance ,104.9,95,134.6,124.6,61,401.6,345.5,56.1,Multifamily Housing
11377,In Compliance ,69.1,67.3,76,74.1,96,206.4,198.8,7.7,Multifamily Housing
11435,In Compliance ,156.9,156.9,204.5,204.5,6,454.4,373.9,80.5,Multifamily Housing
10022,In Compliance ,131,128.5,204,201.6,1,1122,747.5,374.5,Multifamily Housing
10038,In Compliance ,78.6,75.5,166.2,162.6,13,859.4,327.4,531.9,Multifamily Housing
11355,In Compliance ,82.8,83,134.6,134.9,28,1028.4,646,382.4,Multifamily Housing
10028,In Compliance ,82.5,79.1,131.7,128.1,34,1360.7,876.6,484.1,Multifamily Housing
10006,In Compliance ,38.1,37.9,114.7,114.9,78,994.9,39.6,955.2,Multifamily Housing
10003,In Compliance ,108.5,99.7,135,126.3,46,489.5,430.1,59.4,Multifamily Housing
10025,In Compliance ,93,86.4,127.7,120.5,55,554.1,450.6,103.5,Multifamily Housing
10010,In Compliance ,36.5,36.5,97.3,97.3,87,249.8,39.8,210,Multifamily Housing
11104,In Compliance ,88.5,86,180.2,178.1,6,318.1,132.7,185.4,Multifamily Housing
10026,In Compliance ,90.2,87,123.9,120.8,44,453.9,367.7,86.2,Multifamily Housing
11101,In Compliance ,38.4,38.4,120.7,120.7,47,509.3,0,509.3,Multifamily Housing
10456,In Compliance ,25.3,25.3,79.4,79.4,89,135.8,0,135.8,Multifamily Housing
10451,In Compliance ,55.8,55.8,175.3,175.3,16,509.3,0,509.3,Multifamily Housing
11375,In Compliance ,91.2,86.2,105.9,100.7,25,1439.9,1323.7,116.2,Multifamily Housing
11375,In Compliance ,97.5,93.2,142.6,138.1,39,415.5,300.5,115.1,Multifamily Housing
11373,In Compliance ,112.3,108.2,155.4,151.5,35,787.1,607,180.1,Multifamily Housing
11372,In Compliance ,85.9,82.4,122.2,118.8,65,416.6,311.4,105.2,Multifamily Housing
11375,In Compliance ,98.6,94.6,150.3,146.4,25,569,390.1,178.9,Multifamily Housing
11415,In Compliance ,84.1,80.7,124.5,121,69,356,253.3,102.7,Multifamily Housing
11372,In Compliance ,90.1,85.9,120.2,116,42,407.8,327.4,80.4,Multifamily Housing
11367,In Compliance ,47.9,46.3,92,90.2,81,476.7,225.8,251,Multifamily Housing
11367,In Compliance ,47.7,46,91.4,89.7,81,474.1,224.5,249.6,Multifamily Housing
11367,In Compliance ,48.1,46.4,92.1,90.3,80,478,227,251,Multifamily Housing
11372,In Compliance ,128.4,122.6,174.3,168.1,11,1334.9,1052,282.9,Multifamily Housing
11374,In Compliance ,92.3,88.2,130.3,126.1,48,865.5,652.3,213.2,Multifamily Housing
11372,In Compliance ,118.3,109.9,159.6,151,21,392.9,311.6,81.3,Multifamily Housing
11415,In Compliance ,70.7,67,88,84.2,91,265.2,228.5,36.8,Multifamily Housing
11415,In Compliance ,65.8,62.6,92.7,89.3,89,208.4,157.3,51.1,Multifamily Housing
11374,In Compliance ,76,72.6,104.2,100.6,66,502.6,391.9,110.7,Multifamily Housing
11375,In Compliance ,97.8,93,129.1,124,43,464.8,377.6,87.3,Multifamily Housing
10011,In Compliance ,82.6,78.8,119.7,116,68,308.5,225.4,83,Multifamily Housing
10453,In Compliance ,104.6,100.2,134.9,130.4,43,2542.9,2114.5,428.4,Multifamily Housing
11374,In Compliance ,107.6,104,141.9,138,38,412.4,337,75.4,Multifamily Housing
10030,In Compliance ,502.1,478.8,693.5,669.2,1,298.8,230.9,67.9,Multifamily Housing
10037,In Compliance ,248.7,239.4,395.5,386.4,1,786.7,509.4,277.3,Multifamily Housing
10457,In Compliance ,137.3,137.2,179.7,179.4,14,497.2,407.3,89.9,Multifamily Housing
10457,In Compliance ,191,186.7,249.8,245,1,575,471.4,103.6,Multifamily Housing
10030,In Compliance ,110.3,110.2,152.1,152,26,520.7,422.3,98.4,Multifamily Housing
11220,In Compliance ,63.4,62.7,118.3,117.6,94,679.5,339.9,339.6,Office
10039,In Compliance ,57.2,55.6,99.7,98.3,90,414.6,233.6,181,Multifamily Housing
10007,In Compliance ,43.8,42.7,90.4,89.4,86,1850.3,750.4,1099.9,Multifamily Housing
10007,In Compliance ,64.9,65.1,117.4,118,53,601.9,318.7,283.2,Multifamily Housing
11213,In Compliance ,11.7,11.7,36.9,36.9,100,84.9,0,84.9,Multifamily Housing
10002,In Compliance ,6.5,6.5,20.4,20.4,100,339.6,0,339.6,Multifamily Housing
10463,In Compliance ,77.2,74.1,131.8,128.5,21,284.7,165.8,118.9,Multifamily Housing
10028,In Compliance ,43.7,42.5,75.4,74.3,96,355.4,203.4,152,Multifamily Housing
10031,In Compliance ,75.6,72.9,102.3,99.6,73,490.1,387.3,102.8,Multifamily Housing
10040,In Compliance ,54,52.5,91.2,89.9,85,422.6,250.6,172,Multifamily Housing
10040,In Compliance ,42.7,41.7,78.7,77.9,94,466.3,238.5,227.7,Multifamily Housing
10040,In Compliance ,81.7,78.9,115.6,112.9,55,555.7,417.6,138.1,Multifamily Housing
10040,In Compliance ,127.5,123.1,174.6,170.2,6,552,430.8,121.2,Multifamily Housing
10451,In Compliance ,92.7,89.4,128.6,125.4,38,478.1,367.5,110.6,Multifamily Housing
10451,In Compliance ,72.4,70,106.2,103.9,68,346,249.2,96.8,Multifamily Housing
10451,In Compliance ,64.5,62.6,101.1,99.2,74,294.5,194.7,99.8,Multifamily Housing
11205,In Compliance ,112.1,108.2,151.9,148,16,712.8,562.7,150.1,Multifamily Housing
11217,In Compliance ,228.6,219.9,282.5,273.6,1,769.2,667.5,101.7,Multifamily Housing
11104,In Compliance ,53.5,52.1,94.8,93.6,81,319.6,175,144.6,Multifamily Housing
11377,In Compliance ,67.8,65.9,112.3,110.5,60,291.1,177.7,113.4,Multifamily Housing
11104,In Compliance ,138.5,133.7,190.6,185.8,3,436.9,339.2,97.8,Multifamily Housing
11104,In Compliance ,88.1,85.4,135.5,132.9,30,294.6,199.7,94.8,Multifamily Housing
11106,In Compliance ,87.4,84.7,136.6,134.1,29,278.6,184.7,93.9,Multifamily Housing
11103,In Compliance ,119.9,115.7,166.4,162.3,8,407.2,312.8,94.4,Multifamily Housing
11377,In Compliance ,74.8,72.5,116.3,114.1,54,271.4,181.4,90,Multifamily Housing
11372,In Compliance ,101.7,98.4,149.7,146.4,18,321.9,230.8,91.1,Multifamily Housing
11373,In Compliance ,168.8,162.6,217.9,211.6,1,597.3,496.4,100.9,Multifamily Housing
11373,In Compliance ,139.9,134.9,186.3,181.2,3,466,374.9,91.1,Multifamily Housing
11373,In Compliance ,55.4,53.8,93.8,92.5,82,352.3,207.7,144.6,Multifamily Housing
11374,In Compliance ,30.6,30,60.6,60.1,100,435.7,193.8,242,Multifamily Housing
11374,In Compliance ,56.4,54.8,93.2,91.8,83,438.5,268.8,169.8,Multifamily Housing
11374,In Compliance ,51,49.5,82.2,80.8,92,465.6,295.8,169.8,Multifamily Housing
11374,In Compliance ,133.3,128.4,172.4,167.5,6,558.3,462.9,95.4,Multifamily Housing
11374,In Compliance ,109.8,105.8,143.7,139.7,23,869.4,712.7,156.7,Multifamily Housing
11354,In Compliance ,31.9,31.2,60.8,60.3,100,418.3,200.4,217.9,Multifamily Housing
11415,In Compliance ,93.5,90.4,135.7,132.7,30,336.9,245.8,91.1,Multifamily Housing
11423,In Compliance ,129.4,127.3,177.4,175.1,4,536.8,418.5,118.3,Multifamily Housing
11226,In Compliance ,98.8,87.2,132.3,120.2,36,347.6,277.9,69.7,Multifamily Housing
11372,In Compliance ,62.5,60.3,85.5,83.3,88,329.9,257.7,72.2,Multifamily Housing
11372,In Compliance ,77.8,70.1,104.7,96.8,70,523,416,107.1,Multifamily Housing
11372,In Compliance ,108.6,104.8,135.1,131.1,26,692.8,597.4,95.4,Multifamily Housing
11372,In Compliance ,100.4,90.3,163.2,152.9,11,589.1,369.4,219.7,Multifamily Housing
11226,In Compliance ,104.5,101,149.6,146,21,592,438.8,153.2,Multifamily Housing
11203,In Compliance ,98.5,98.3,146.2,145.6,27,498.8,353.8,145,Multifamily Housing
11372,In Compliance ,110.3,106.6,157.7,154.1,31,496.9,369.1,127.8,Multifamily Housing
11372,In Compliance ,118.6,118.6,147.5,147.5,48,974.2,840.1,134,Multifamily Housing
11372,In Compliance ,89.8,86.2,135.4,131.9,26,562.3,390.9,171.4,Multifamily Housing
11432,In Compliance ,110.5,110.2,148.5,147.8,28,529,421.1,107.9,Multifamily Housing
11209,In Compliance ,95.3,92.7,125.5,122.3,37,462.6,376.7,85.9,Multifamily Housing
10038,In Compliance ,46.6,45.3,104.7,102.8,94,1898.1,0,1898.1,Office
10456,In Compliance ,117,112.5,150.6,145.9,27,1199.9,999.6,200.3,Multifamily Housing
11414,In Compliance ,84.7,82.4,109.6,107.1,63,743.5,616.6,127,Multifamily Housing
11101,In Compliance ,113.4,108.6,157.8,153,44,652.6,499.9,152.7,Multifamily Housing
11101,In Compliance ,53.8,51.5,169,161.8,33,290.1,0,290.1,Multifamily Housing
11354,In Compliance ,36.3,34.7,114,109.1,72,216.7,0,216.7,Multifamily Housing
10462,In Compliance ,81.9,78.2,105.5,101.8,63,456.5,390.4,66,Multifamily Housing
10462,In Compliance ,63.9,62.4,80.2,78.7,93,324.9,283.8,41.1,Multifamily Housing
10462,In Compliance ,100.8,92.3,131.1,122.4,44,414.5,353,61.5,Multifamily Housing
10018,In Compliance ,89.2,87,213.7,207.7,56,418.1,109.3,308.8,Hotel
10018,In Compliance ,139.6,137.3,285.1,283,40,760.7,315.2,445.5,Hotel
10001,In Compliance ,139.5,137.2,323.9,317,44,568.7,166,402.7,Hotel
10019,In Compliance ,115,114.3,343.4,342.9,10,1144.6,0,1144.6,Office
10031,In Compliance ,85.7,82.7,112.7,109.6,66,483.9,407.5,76.4,Multifamily Housing
11432,In Compliance ,40.1,40.1,125.9,125.9,89,59.9,0,59.9,Bank Branch
11201,In Compliance ,64.8,61.8,126.6,123.8,76,414.8,189.6,225.3,Bank Branch
10016,In Compliance ,62.6,60,180.4,174.1,60,472.9,8.9,464,Hotel
10016,In Compliance ,127.7,125.3,222.3,220.7,41,1394.5,880.5,513.9,Hotel
11354,In Compliance ,79.8,79.9,114.6,114.9,69,1101.9,814,287.9,Multifamily Housing
10005,In Compliance ,39,38.4,117.2,115.8,17,1844.7,78,1766.6,Multifamily Housing
